Replicacao,tempo,num_em_fila,num_em_processamento,num_no_sistema
1,54.44685885024392,0,15,15
1,55.215561418418176,0,14,15
1,55.215561418418176,1,14,15
1,55.215561418418176,0,15,15
1,55.87903079713368,0,15,16
1,55.87903079713368,1,15,16
1,55.87903079713368,0,16,16
1,55.967685576148455,0,15,16
1,55.967685576148455,1,15,16
1,55.967685576148455,0,16,16
1,56.4126772446713,0,16,17
1,56.4126772446713,1,16,17
1,56.4126772446713,0,17,17
1,56.94737060412863,0,17,18
1,56.94737060412863,1,17,18
1,56.94737060412863,0,18,18
1,57.00097318968454,0,17,18
1,57.00097318968454,1,17,18
1,57.00097318968454,0,18,18
1,57.151629454373236,0,17,18
1,57.151629454373236,1,17,18
1,57.151629454373236,0,18,18
1,57.476644971774185,0,17,18
1,57.476644971774185,1,17,18
1,57.476644971774185,0,18,18
1,57.980595774089856,0,17,18
1,57.980595774089856,1,17,18
1,57.980595774089856,0,18,18
1,58.035707691788076,0,17,18
1,58.035707691788076,1,17,18
1,58.035707691788076,0,18,18
1,58.32970558151056,0,17,18
1,58.32970558151056,1,17,18
1,58.32970558151056,0,18,18
1,58.55843956904589,0,17,18
1,58.55843956904589,1,17,18
1,58.55843956904589,0,18,18
1,59.37971116504619,0,17,18
1,59.37971116504619,1,17,18
1,59.37971116504619,0,18,18
1,60.08544808755126,0,17,18
1,60.08544808755126,1,17,18
1,60.08544808755126,0,18,18
1,60.65849310098397,0,17,18
1,60.65849310098397,1,17,18
1,60.65849310098397,0,18,18
1,65.1213571159326,0,17,18
1,65.1213571159326,1,17,18
1,65.1213571159326,0,18,18
1,65.41065895405555,0,17,18
1,65.41065895405555,1,17,18
1,65.41065895405555,0,18,18
1,65.46110076571608,0,17,18
1,65.46110076571608,1,17,18
1,65.46110076571608,0,18,18
1,65.55607335952564,0,18,19
1,65.55607335952564,1,18,19
1,65.55607335952564,0,19,19
1,65.58566291646314,0,18,19
1,65.58566291646314,1,18,19
1,65.58566291646314,0,19,19
1,66.14315897063557,0,19,20
1,66.14315897063557,1,19,20
1,66.14315897063557,0,20,20
1,66.2032468782223,0,20,21
1,66.2032468782223,1,20,21
1,66.2032468782223,0,21,21
1,66.71316909925186,0,20,21
1,66.71316909925186,1,20,21
1,66.71316909925186,0,21,21
1,67.17459603443862,0,20,21
1,67.17459603443862,1,20,21
1,67.17459603443862,0,21,21
1,67.38868531919304,0,20,21
1,67.38868531919304,1,20,21
1,67.38868531919304,0,21,21
1,67.9063314148179,0,20,21
1,67.9063314148179,1,20,21
1,68.36107892027113,1,19,21
1,68.36107892027113,2,19,21
1,68.36107892027113,1,20,21
1,68.46366678265949,1,19,21
1,68.46366678265949,2,19,21
1,68.46366678265949,1,20,21
1,68.83020357414803,1,20,22
1,68.83020357414803,2,20,22
1,68.83020357414803,1,21,22
1,69.51922994463399,1,20,22
1,69.51922994463399,2,20,22
1,69.51922994463399,1,21,22
1,69.52865270358653,1,20,22
1,69.52865270358653,2,20,22
1,69.52865270358653,1,21,22
1,69.98635692385082,1,20,22
1,69.98635692385082,2,20,22
1,69.98635692385082,1,21,22
1,71.12729036450438,1,20,22
1,71.12729036450438,2,20,22
1,72.57211231216318,2,20,23
1,72.57211231216318,3,20,23
1,72.57211231216318,2,21,23
1,73.51259699085878,2,20,23
1,73.51259699085878,3,20,23
1,73.51259699085878,2,21,23
1,73.69720465263576,2,20,23
1,73.69720465263576,3,20,23
1,73.69720465263576,2,21,23
1,74.90980257466305,2,20,23
1,74.90980257466305,3,20,23
1,75.40499095036557,3,19,23
1,75.40499095036557,4,19,23
1,75.40499095036557,3,20,23
1,75.63715981983009,3,19,23
1,75.63715981983009,4,19,23
1,75.63715981983009,3,20,23
1,76.16863288258169,3,19,23
1,76.16863288258169,4,19,23
1,76.16863288258169,3,20,23
1,76.6035196148497,3,19,23
1,76.6035196148497,4,19,23
1,76.6035196148497,3,20,23
1,77.20090219330484,3,19,23
1,77.20090219330484,4,19,23
1,77.20090219330484,3,20,23
1,77.80058145649465,3,19,23
1,77.80058145649465,4,19,23
1,77.80058145649465,3,20,23
1,77.83411617901454,3,19,23
1,77.83411617901454,4,19,23
1,77.83411617901454,3,20,23
1,78.06460128994077,3,19,23
1,78.06460128994077,4,19,23
1,78.06460128994077,3,20,23
1,78.14486862336216,3,19,23
1,78.14486862336216,4,19,23
1,78.14486862336216,3,20,23
1,79.05630272040737,3,19,23
1,79.05630272040737,4,19,23
1,79.05630272040737,3,20,23
1,79.30912755801987,3,19,23
1,79.30912755801987,4,19,23
1,79.30912755801987,3,20,23
1,79.50992692716322,3,19,23
1,79.50992692716322,4,19,23
1,79.50992692716322,3,20,23
1,83.24947774563518,3,19,23
1,83.24947774563518,4,19,23
1,83.24947774563518,3,20,23
1,83.76312280878949,3,19,23
1,83.76312280878949,4,19,23
1,84.29943586182269,4,19,24
1,84.29943586182269,5,19,24
1,84.29943586182269,4,20,24
1,85.47361244569356,4,19,24
1,85.47361244569356,5,19,24
1,85.47361244569356,4,20,24
1,86.01866746144529,4,19,24
1,86.01866746144529,5,19,24
1,86.01866746144529,4,20,24
1,86.58569962985229,4,19,24
1,86.58569962985229,5,19,24
1,86.58569962985229,4,20,24
1,86.65945672634092,4,20,25
1,86.65945672634092,5,20,25
1,86.65945672634092,4,21,25
1,87.77245850489206,4,20,25
1,87.77245850489206,5,20,25
1,87.77245850489206,4,21,25
1,88.62371467325498,4,20,25
1,88.62371467325498,5,20,25
1,88.62371467325498,4,21,25
1,88.7365021703373,4,21,26
1,88.7365021703373,5,21,26
1,88.7365021703373,4,22,26
1,88.99809223009481,4,21,26
1,88.99809223009481,5,21,26
1,88.99809223009481,4,22,26
1,89.93473335443807,4,21,26
1,89.93473335443807,5,21,26
1,89.93473335443807,4,22,26
1,90.62762372963329,4,21,26
1,90.62762372963329,5,21,26
1,90.62762372963329,4,22,26
1,91.09760441478696,4,21,26
1,91.09760441478696,5,21,26
1,91.09760441478696,4,22,26
1,91.959062309915,4,21,26
1,91.959062309915,5,21,26
1,91.959062309915,4,22,26
1,92.1886861512145,4,21,26
1,92.1886861512145,5,21,26
1,92.1886861512145,4,22,26
1,92.5283766997849,4,21,26
1,92.5283766997849,5,21,26
1,92.89993882964586,5,21,27
1,92.89993882964586,6,21,27
1,92.89993882964586,5,22,27
1,93.23266752495581,5,22,28
1,93.23266752495581,6,22,28
1,93.23266752495581,5,23,28
1,94.12387427979732,5,22,28
1,94.12387427979732,6,22,28
1,94.12387427979732,5,23,28
1,94.13613535623841,5,22,28
1,94.13613535623841,6,22,28
1,94.13613535623841,5,23,28
1,94.35274115322474,5,22,28
1,94.35274115322474,6,22,28
1,94.35274115322474,5,23,28
1,95.2032470584423,5,22,28
1,95.2032470584423,6,22,28
1,95.2032470584423,5,23,28
1,95.52091864778114,5,22,28
1,95.52091864778114,6,22,28
1,97.1077187755479,6,21,28
1,97.1077187755479,7,21,28
1,97.1077187755479,6,22,28
1,98.00882957561186,6,21,28
1,98.00882957561186,7,21,28
1,98.00882957561186,6,22,28
1,98.28383927120305,6,21,28
1,98.28383927120305,7,21,28
1,98.28383927120305,6,22,28
1,98.61477981579122,6,22,29
1,98.61477981579122,7,22,29
1,98.61477981579122,6,23,29
1,98.96131139489134,6,22,29
1,98.96131139489134,7,22,29
1,98.96131139489134,6,23,29
1,99.2272851878258,6,22,29
1,99.2272851878258,7,22,29
1,99.67862472457983,7,21,29
1,99.67862472457983,8,21,29
1,99.67862472457983,7,22,29
1,99.83349521322938,7,21,29
1,99.83349521322938,8,21,29
1,99.83349521322938,7,22,29
1,100.12937530479232,7,22,30
1,100.12937530479232,8,22,30
1,100.12937530479232,7,23,30
1,100.88285240120553,7,22,30
1,100.88285240120553,8,22,30
1,100.88285240120553,7,23,30
1,101.0039360296923,7,22,30
1,101.0039360296923,8,22,30
1,101.0039360296923,7,23,30
1,101.22447579054251,7,22,30
1,101.22447579054251,8,22,30
1,101.22447579054251,7,23,30
1,101.50484896416307,7,22,30
1,101.50484896416307,8,22,30
1,101.50484896416307,7,23,30
1,101.88482504874564,7,22,30
1,101.88482504874564,8,22,30
1,101.88482504874564,7,23,30
1,102.07979384574637,7,22,30
1,102.07979384574637,8,22,30
1,102.07979384574637,7,23,30
1,102.21844852486552,7,22,30
1,102.21844852486552,8,22,30
1,102.21844852486552,7,23,30
1,102.67616804652894,7,22,30
1,102.67616804652894,8,22,30
1,103.25070061403623,8,21,30
1,103.25070061403623,9,21,30
1,103.25070061403623,8,22,30
1,103.83197937490323,8,21,30
1,103.83197937490323,9,21,30
1,103.83197937490323,8,22,30
1,103.91346913959717,8,21,30
1,103.91346913959717,9,21,30
1,106.8469732233599,9,20,30
1,106.8469732233599,10,20,30
1,106.8469732233599,9,21,30
1,108.32226703931977,9,21,31
1,108.32226703931977,10,21,31
1,108.32226703931977,9,22,31
1,108.8871445225296,9,21,31
1,108.8871445225296,10,21,31
1,108.8871445225296,9,22,31
1,109.4815886756414,9,21,31
1,109.4815886756414,10,21,31
1,109.4815886756414,9,22,31
1,110.16752010875922,9,21,31
1,110.16752010875922,10,21,31
1,110.16752010875922,9,22,31
1,110.6912528718392,9,21,31
1,110.6912528718392,10,21,31
1,110.7668158523886,10,20,31
1,110.7668158523886,11,20,31
1,110.7668158523886,10,21,31
1,111.49930788585597,10,20,31
1,111.49930788585597,11,20,31
1,111.49930788585597,10,21,31
1,111.68435447273437,10,20,31
1,111.68435447273437,11,20,31
1,111.68435447273437,10,21,31
1,112.66318774501498,10,20,31
1,112.66318774501498,11,20,31
1,112.66318774501498,10,21,31
1,113.72457577367811,10,20,31
1,113.72457577367811,10,21,31
1,113.72457577367811,11,21,31
1,113.72457577367811,10,22,31
1,115.47168495755757,10,22,32
1,115.47168495755757,11,22,32
1,115.47168495755757,10,23,32
1,116.37027516561767,10,22,32
1,116.37027516561767,11,22,32
1,116.37027516561767,10,23,32
1,116.52898569157011,10,22,32
1,116.52898569157011,11,22,32
1,116.52898569157011,10,23,32
1,116.72325427194916,10,22,32
1,116.72325427194916,11,22,32
1,116.72325427194916,10,23,32
1,117.75358713392235,10,22,32
1,117.75358713392235,11,22,32
1,117.77464714230719,11,21,32
1,117.77464714230719,12,21,32
1,117.77464714230719,11,22,32
1,118.2921886303895,11,22,33
1,118.2921886303895,12,22,33
1,118.2921886303895,11,23,33
1,118.93469666818135,11,22,33
1,118.93469666818135,12,22,33
1,118.93469666818135,11,23,33
1,119.29588341436464,11,22,33
1,119.29588341436464,12,22,33
1,119.29588341436464,11,23,33
1,119.51736583648668,11,22,33
1,119.51736583648668,12,22,33
1,120.37559788187458,12,21,33
1,120.37559788187458,13,21,33
1,120.46450405842027,13,21,34
1,120.46450405842027,14,21,34
1,120.46450405842027,13,22,34
1,121.09055140359946,13,22,35
1,121.09055140359946,14,22,35
1,121.09055140359946,13,23,35
1,121.90387356102269,13,22,35
1,121.90387356102269,14,22,35
1,121.90387356102269,13,23,35
1,121.91143556119545,13,22,35
1,121.91143556119545,14,22,35
1,121.91143556119545,13,23,35
1,122.45816046374289,13,22,35
1,122.45816046374289,14,22,35
1,122.45816046374289,13,23,35
1,123.07639846713744,13,22,35
1,123.07639846713744,14,22,35
1,123.07639846713744,13,23,35
1,123.52502771955328,13,22,35
1,123.52502771955328,14,22,35
1,123.54799730738296,14,21,35
1,123.54799730738296,15,21,35
1,123.54799730738296,14,22,35
1,124.20743137411773,14,22,36
1,124.20743137411773,15,22,36
1,124.20743137411773,14,23,36
1,124.42361319034833,14,22,36
1,124.42361319034833,15,22,36
1,124.42361319034833,14,23,36
1,125.28905030880921,14,22,36
1,125.28905030880921,15,22,36
1,125.28905030880921,14,23,36
1,125.33797969493857,14,22,36
1,125.33797969493857,15,22,36
1,125.33797969493857,14,23,36
1,125.6344761777143,14,22,36
1,125.6344761777143,15,22,36
1,125.96296261016279,15,21,36
1,125.96296261016279,16,21,36
1,125.96296261016279,15,22,36
1,126.30498292231906,15,21,36
1,126.30498292231906,16,21,36
1,126.79414072441112,16,20,36
1,126.79414072441112,17,20,36
1,127.49384769000409,17,19,36
1,127.49384769000409,18,19,36
1,128.5479690377336,18,18,36
1,128.5479690377336,18,19,36
1,128.5479690377336,19,19,36
1,128.5479690377336,18,20,36
1,128.68922478452936,18,19,36
1,128.68922478452936,19,19,36
1,128.68922478452936,18,20,36
1,132.12214768556575,18,20,37
1,132.12214768556575,19,20,37
1,132.12214768556575,18,21,37
1,132.68071252634422,18,20,37
1,132.68071252634422,19,20,37
1,132.68071252634422,18,21,37
1,133.19623133713014,18,20,37
1,133.19623133713014,19,20,37
1,133.19623133713014,18,21,37
1,134.25908730954387,18,21,38
1,134.25908730954387,19,21,38
1,134.25908730954387,18,22,38
1,134.61142921863345,18,21,38
1,134.61142921863345,19,21,38
1,134.61652692702302,19,21,39
1,134.61652692702302,20,21,39
1,134.61652692702302,19,22,39
1,135.57219935135157,19,21,39
1,135.57219935135157,20,21,39
1,135.57219935135157,19,22,39
1,135.63812467623706,19,21,39
1,135.63812467623706,20,21,39
1,135.63812467623706,19,22,39
1,135.66487140313217,19,21,39
1,135.66487140313217,20,21,39
1,135.66487140313217,19,22,39
1,135.72562270398103,19,21,39
1,135.72562270398103,20,21,39
1,135.8099571486643,20,20,39
1,135.8099571486643,21,20,39
1,135.8099571486643,20,21,39
1,136.71681519682,20,20,39
1,136.71681519682,21,20,39
1,136.72795965044926,21,20,40
1,136.72795965044926,22,20,40
1,136.72795965044926,21,21,40
1,136.75347348684306,21,20,40
1,136.75347348684306,22,20,40
1,136.75347348684306,21,21,40
1,136.89551567991683,21,20,40
1,136.89551567991683,22,20,40
1,137.91213621018218,22,19,40
1,137.91213621018218,23,19,40
1,137.91213621018218,22,20,40
1,139.04610245846794,22,19,40
1,139.04610245846794,23,19,40
1,140.73743942540202,23,18,40
1,140.73743942540202,24,18,40
1,140.73743942540202,23,19,40
1,141.4586383458516,23,18,40
1,141.4586383458516,24,18,40
1,141.4586383458516,23,19,40
1,142.20306779042198,23,19,41
1,142.20306779042198,24,19,41
1,142.20306779042198,23,20,41
1,142.51194885952427,23,19,41
1,142.51194885952427,22,20,41
1,143.21746149394292,22,19,41
1,143.21746149394292,23,19,41
1,143.21746149394292,22,20,41
1,143.66128412931567,22,19,41
1,143.66128412931567,23,19,41
1,143.66128412931567,22,20,41
1,144.25115726388128,22,19,41
1,144.25115726388128,23,19,41
1,144.25115726388128,22,20,41
1,144.26576267496065,22,19,41
1,144.26576267496065,23,19,41
1,144.81314468885066,23,19,42
1,144.81314468885066,24,19,42
1,144.81314468885066,23,20,42
1,145.3656545589702,23,19,42
1,145.3656545589702,23,20,42
1,145.3656545589702,24,20,42
1,145.3656545589702,23,21,42
1,145.40698927167892,23,21,43
1,145.40698927167892,24,21,43
1,145.40698927167892,23,22,43
1,146.28442481573396,23,21,43
1,146.28442481573396,24,21,43
1,146.28442481573396,23,22,43
1,146.50497680211404,23,22,44
1,146.50497680211404,24,22,44
1,146.50497680211404,23,23,44
1,146.5052811759018,23,22,44
1,146.5052811759018,24,22,44
1,146.5052811759018,23,23,44
1,146.9568816309084,23,23,45
1,146.9568816309084,24,23,45
1,146.9568816309084,23,24,45
1,147.35290972240168,23,23,45
1,147.35290972240168,24,23,45
1,147.6435763433469,24,23,46
1,147.6435763433469,25,23,46
1,147.6435763433469,24,24,46
1,147.66321934951588,24,23,46
1,147.66321934951588,25,23,46
1,147.66321934951588,24,24,46
1,147.95209235395612,24,23,46
1,147.95209235395612,25,23,46
1,147.95209235395612,24,24,46
1,148.0600564167968,24,23,46
1,148.0600564167968,25,23,46
1,148.0600564167968,24,24,46
1,148.30315710037777,24,23,46
1,148.30315710037777,25,23,46
1,148.30315710037777,24,24,46
1,148.62613398894212,24,23,46
1,148.62613398894212,25,23,46
1,148.62613398894212,24,24,46
1,148.70858015080069,24,23,46
1,148.70858015080069,25,23,46
1,148.86944511600498,25,22,46
1,148.86944511600498,26,22,46
1,148.86944511600498,25,23,46
1,148.8991965241778,25,22,46
1,148.8991965241778,24,23,46
1,149.0358422918984,24,22,46
1,149.0358422918984,24,23,46
1,149.0358422918984,25,23,46
1,149.0358422918984,24,24,46
1,149.3335091737906,24,23,46
1,149.3335091737906,25,23,46
1,149.3335091737906,24,24,46
1,150.0744240636932,24,23,46
1,150.0744240636932,25,23,46
1,150.0744240636932,24,24,46
1,151.10770886928535,24,23,46
1,151.10770886928535,25,23,46
1,151.10770886928535,24,24,46
1,151.18896399828054,24,23,46
1,151.18896399828054,25,23,46
1,151.18896399828054,24,24,46
1,151.33331008809648,24,23,46
1,151.33331008809648,25,23,46
1,151.33331008809648,24,24,46
1,151.54850513490797,24,24,47
1,151.54850513490797,25,24,47
1,151.54850513490797,24,25,47
1,152.6029071937553,24,24,47
1,152.6029071937553,25,24,47
1,152.6029071937553,24,25,47
1,153.05761331457765,24,24,47
1,153.05761331457765,25,24,47
1,153.05761331457765,24,25,47
1,153.7300792626384,24,24,47
1,153.7300792626384,25,24,47
1,153.90582847223524,25,23,47
1,153.90582847223524,26,23,47
1,153.90582847223524,25,24,47
1,155.5574050370632,25,23,47
1,155.5574050370632,26,23,47
1,156.41769292966754,26,22,47
1,156.41769292966754,27,22,47
1,156.41769292966754,26,23,47
1,157.22464115894095,26,22,47
1,157.22464115894095,26,23,47
1,157.22464115894095,27,23,47
1,157.22464115894095,26,24,47
1,157.84918405128533,26,23,47
1,157.84918405128533,26,23,46
1,160.64605421026255,26,22,46
1,160.64605421026255,27,22,46
1,160.64605421026255,26,23,46
1,160.80576679272843,26,22,46
1,160.80576679272843,27,22,46
1,160.80576679272843,26,23,46
1,161.7039316832192,26,22,46
1,161.7039316832192,27,22,46
1,161.7039316832192,26,23,46
1,162.54982066108218,26,22,46
1,162.54982066108218,27,22,46
1,162.54982066108218,26,23,46
1,163.68290923779173,26,23,47
1,163.68290923779173,27,23,47
1,163.68290923779173,26,24,47
1,164.69981652586318,26,23,47
1,164.69981652586318,27,23,47
1,164.69981652586318,26,24,47
1,164.84035707198254,26,23,47
1,164.84035707198254,27,23,47
1,164.84035707198254,26,24,47
1,165.7346150537527,26,23,47
1,165.7346150537527,27,23,47
1,165.7346150537527,26,24,47
1,165.78860480487714,26,23,47
1,165.78860480487714,27,23,47
1,165.78860480487714,26,24,47
1,166.44134574232336,26,24,48
1,166.44134574232336,27,24,48
1,166.44134574232336,26,25,48
1,166.49108788789567,26,24,48
1,166.49108788789567,25,25,48
1,167.48210504076107,25,24,48
1,167.48210504076107,26,24,48
1,167.48210504076107,25,25,48
1,168.33881849433246,25,25,49
1,168.33881849433246,26,25,49
1,168.33881849433246,25,26,49
1,168.5952454583592,25,25,49
1,168.5952454583592,26,25,49
1,168.5952454583592,25,26,49
1,169.5308809127378,25,25,49
1,169.5308809127378,26,25,49
1,169.5308809127378,25,26,49
1,170.14668512879783,25,26,50
1,170.14668512879783,26,26,50
1,170.14668512879783,25,27,50
1,170.42889036427997,25,26,50
1,170.42889036427997,25,27,50
1,170.42889036427997,26,27,50
1,170.42889036427997,25,28,50
1,170.5859659413978,25,27,50
1,170.5859659413978,26,27,50
1,170.73747346074313,26,26,50
1,170.73747346074313,25,27,50
1,171.45632101754953,25,26,50
1,171.45632101754953,26,26,50
1,171.45632101754953,25,27,50
1,172.2614890965443,25,27,51
1,172.2614890965443,26,27,51
1,172.2614890965443,25,28,51
1,172.47188423497386,25,27,51
1,172.47188423497386,26,27,51
1,172.6529401772757,26,26,51
1,172.6529401772757,27,26,51
1,172.6529401772757,26,27,51
1,172.73008300711757,26,26,51
1,172.73008300711757,27,26,51
1,172.73008300711757,26,27,51
1,173.34396032823582,26,26,51
1,173.34396032823582,27,26,51
1,173.34396032823582,26,27,51
1,174.35188772652012,26,26,51
1,174.35188772652012,27,26,51
1,175.5358742567799,27,25,51
1,175.5358742567799,28,25,51
1,175.5358742567799,27,26,51
1,175.73321183038806,27,25,51
1,175.73321183038806,28,25,51
1,175.73321183038806,27,26,51
1,176.00633230380964,27,25,51
1,176.00633230380964,28,25,51
1,176.00633230380964,27,26,51
1,176.8126432384701,27,25,51
1,176.8126432384701,28,25,51
1,176.8126432384701,27,26,51
1,177.8278175044106,27,25,51
1,177.8278175044106,26,26,51
1,178.03164092557176,26,25,51
1,178.03164092557176,26,26,51
1,178.03164092557176,27,26,51
1,178.03164092557176,26,27,51
1,179.3373301209582,26,26,51
1,179.3373301209582,27,26,51
1,179.35257181720425,27,25,51
1,179.35257181720425,28,25,51
1,179.35257181720425,27,26,51
1,181.24409745994745,27,25,51
1,181.24409745994745,28,25,51
1,181.24409745994745,27,26,51
1,182.18148668733946,27,25,51
1,182.18148668733946,28,25,51
1,182.30248293095386,28,24,51
1,182.30248293095386,29,24,51
1,182.30248293095386,28,25,51
1,182.37183051969154,28,25,52
1,182.37183051969154,29,25,52
1,182.37183051969154,28,26,52
1,182.86248665302418,28,26,53
1,182.86248665302418,29,26,53
1,182.86248665302418,28,27,53
1,182.9500495672605,28,26,53
1,182.9500495672605,29,26,53
1,182.9500495672605,28,27,53
1,183.37258327315288,28,26,53
1,183.37258327315288,29,26,53
1,183.37258327315288,28,27,53
1,183.90712357400534,28,26,53
1,183.90712357400534,29,26,53
1,183.90712357400534,28,27,53
1,184.00369096982848,28,26,53
1,184.00369096982848,28,27,53
1,184.00369096982848,29,27,53
1,184.00369096982848,28,28,53
1,184.4991149263788,28,27,53
1,184.4991149263788,29,27,53
1,184.4991149263788,28,28,53
1,185.02013292836875,28,27,53
1,185.02013292836875,29,27,53
1,185.02013292836875,28,28,53
1,185.73081523388723,28,27,53
1,185.73081523388723,28,28,53
1,185.73081523388723,29,28,53
1,185.73081523388723,28,29,53
1,186.71977975952956,28,28,53
1,186.71977975952956,29,28,53
1,186.71977975952956,28,29,53
1,186.77160974501933,28,28,53
1,186.77160974501933,29,28,53
1,186.77160974501933,28,29,53
1,187.23195779632897,28,28,53
1,187.23195779632897,27,29,53
1,187.470089263823,27,28,53
1,187.470089263823,28,28,53
1,188.1046083653099,28,27,53
1,188.1046083653099,29,27,53
1,188.1046083653099,28,28,53
1,188.42489080396797,28,27,53
1,188.42489080396797,29,27,53
1,188.42489080396797,28,28,53
1,188.64022368352138,28,27,53
1,188.64022368352138,29,27,53
1,188.64022368352138,28,28,53
1,191.17316898638188,28,27,53
1,191.17316898638188,29,27,53
1,191.17316898638188,28,28,53
1,193.9694235139591,28,28,54
1,193.9694235139591,29,28,54
1,193.9694235139591,28,29,54
1,194.1566889415086,28,28,54
1,194.1566889415086,29,28,54
1,194.1566889415086,28,29,54
1,195.30840160748392,28,28,54
1,195.30840160748392,29,28,54
1,195.30840160748392,28,29,54
1,195.69513113060782,28,28,54
1,195.69513113060782,28,28,53
1,195.83884989167632,28,27,53
