Replicacao,Exame,Eh_Warmup,01 - Organizar pedidos - TempoEmFila,01 - Organizar pedidos - TempoEmProcessamento,02 - Avaliar prioridade - TempoEmFila,02 - Avaliar prioridade - TempoEmProcessamento,03 - Agendar exame - TempoEmFila,03 - Agendar exame - TempoEmProcessamento,04 - Informar pré-requisitos - TempoEmFila,04 - Informar pré-requisitos - TempoEmProcessamento,05 - Preparar paciente - TempoEmFila,05 - Preparar paciente - TempoEmProcessamento,06 - Transportar paciente - TempoEmFila,06 - Transportar paciente - TempoEmProcessamento,07 - Avaliação de realização de exame - TempoEmFila,07 - Avaliação de realização de exame - TempoEmProcessamento,10 - Realizar exame no hospital - TempoEmFila,10 - Realizar exame no hospital - TempoEmProcessamento,11 - Atualizar MV - TempoEmFila,11 - Atualizar MV - TempoEmProcessamento,12 - Retorno do paciente ao PS - TempoEmFila,12 - Retorno do paciente ao PS - TempoEmProcessamento,13 - Analisar exame urgente - TempoEmFila,13 - Analisar exame urgente - TempoEmProcessamento,14 - Analisar exame não urgente - TempoEmFila,14 - Analisar exame não urgente - TempoEmProcessamento,Tempo total em fila,Tempo total em processamento,TempoNoSistema
1,24,True,0.0,1.1077751617279432,0.0,1.273835744927851,0.0,30.73899816409987,0.0,18.993332468506736,0.01823271985830388,7.421617332179267,11.357365813925298,21.670178394006,1.6368739871840035,14.040216525935506,0.013560949423208513,3.998875372170801,0.0,1.2332804556683357,0.1301001745723056,9.14040875108978,0.0,0.0,0.0,187.6969675387081,13.15613364496312,297.3154859090202,310.4716195539833
1,25,True,0.0,1.0143267756428003,0.0,1.0247107540724016,0.0,33.48353167741753,0.06593218440485771,16.31266298436323,0.42013882737043673,24.516058892084274,6.3007955012977845,24.14730368565077,2.0021915121755285,21.80337044930826,1.1871229550254725,1.075936163545407,0.0,1.418257068924305,0.4136235365514267,17.389509186148587,0.0,0.0,0.0,371.8739709948693,10.389804516825507,514.0596386320269,524.4494431488524
1,26,True,0.0,1.1879869446895697,0.0,1.148426415474674,0.0,0.0,0.0,23.849887086758898,0.0,21.60799070257906,16.986667219805923,21.630461224631063,1.224463046833506,19.795728944425832,0.8649378556394538,2.3880563126382697,0.0,3.0414747808355855,0.2829189114784185,20.48205795871678,0.0,96.8156304792721,0.0,0.0,19.358987033757302,211.94770085002182,231.30668788377912
1,27,True,0.0,1.3608839109674449,0.0,1.1628710603488912,0.0,31.64528659860555,1.6517555333318228,16.378782900225758,2.1066101051968644,9.793902953917552,12.124962125885503,24.767007778607564,0.34791227450065776,14.89635283217649,0.419150635320392,5.736169685440643,0.0,3.548638086659821,0.2759160828578615,24.96904305384777,0.0,0.0,0.0,571.1539419804151,16.9263067570931,705.4128808412125,722.3391875983057
1,28,True,0.0,1.1659162217278691,0.0,1.075403945210681,0.0,0.0,0.0,27.66934474860173,0.0,11.709641669242146,20.07324934024595,19.483218512105054,2.8246827937286696,19.964524502266443,0.0234147900803805,2.9566252995565776,0.0,3.228760472772791,0.14082891123078412,18.245943523393464,0.0,85.0199876605233,0.0,0.0,23.062175835285785,190.51936655540004,213.58154239068583
1,29,True,0.0,1.1060745643441692,0.0,1.096653682707597,0.0,32.047945797677244,0.3381204680529919,12.844683587637434,3.0949385072531044,18.509881590045836,5.523756741002131,22.680061004151185,1.177103153640445,20.430673424550292,0.19458035375990335,2.2867152526186487,0.0,2.2004480400618434,1.0151920374018744,16.368543834235965,0.0,0.0,0.0,133.07102496281786,11.34369126111045,262.6427057408481,273.98639700195855
1,30,True,0.0,1.0772102501022403,0.0,1.167122270500613,0.0,0.0,0.0,24.698460853493785,2.711909263704129,24.41277172905413,4.095173631195394,21.99485908219907,1.2106548886225994,17.885492640549842,0.0017881496356437765,0.9893341772461781,0.0,2.261834370071881,0.7764956907430474,18.007699444981853,0.0,47.474167491036695,0.0,0.0,8.796021623900813,159.96895230923627,168.76497393313707
1,31,True,0.0,1.0741660689248391,0.0,1.030152432219424,0.0,33.622664340898794,0.14082129124197706,17.99243367125291,0.2239605541846572,18.17899965230518,17.451252576689114,21.775302196751,2.6114690246513987,19.820192992122713,1.0351164935115094,1.2368404895259175,0.0,1.9780861224599562,0.54862160323745,14.151358823895663,0.0,0.0,0.0,383.3883343778171,22.011241543516107,514.2485311681735,536.2597727116896
1,32,True,0.0,1.1387531383989113,0.0,1.2485380187239912,0.0,31.51913212876738,0.1443498242971799,14.927075667804758,0.5304963860344287,14.475115232024763,3.2700171978415256,20.398489451172594,0.7254066127504757,20.617498570572906,0.7415296536135259,2.5153213043816436,0.0,3.778730321883728,0.21472265600121432,22.935643147519215,0.0,0.0,0.0,599.5348113828695,5.62652233053835,733.0891083641194,738.7156306946578
1,33,True,0.0,1.0479151429841522,0.0,1.005428167086805,0.0,0.0,0.0,5.358088160844858,0.0,20.46268094975636,17.121180402565358,27.886274022910584,1.6922270048256962,20.86376554679731,0.8124452829553377,5.030312963728136,0.0,1.1739907419836584,0.9308576277768736,26.20681883494001,0.0,66.60946708013594,0.0,0.0,20.556710318123265,175.64474161116783,196.2014519292911
